n,horizon,floor,policy,q_spec,behavior,method,bias,bias_mc_se,rmse,coverage_95,coverage_mc_se
1000,2,0.05,fixed_switch,misspecified,misspecified,dr,-0.023491495053162708,0.0009059219333762009,0.03703679514557746,0.915,0.008819013550278736
1000,2,0.05,failure_escalation,correct,known,ipw,0.002434129598205882,0.0009171809848601315,0.029091317002344082,0.956,0.006485676526007139
1000,2,0.05,failure_escalation,correct,known,gcomp,0.0008828572789768459,0.0005897738055144211,0.01866185268145512,,
1000,2,0.05,failure_escalation,correct,known,dr,0.0010232701906013188,0.000728584079178095,0.023051052200590193,0.946,0.0071473071852271785
1000,2,0.05,failure_escalation,misspecified,known,ipw,0.002434129598205882,0.0009171809848601315,0.029091317002344082,0.956,0.006485676526007139
1000,2,0.05,failure_escalation,misspecified,known,gcomp,-0.008234835849354116,0.00047778573243623,0.017200681625427313,,
1000,2,0.05,failure_escalation,misspecified,known,dr,0.0010306457073701858,0.0007339130996249466,0.023219647713464908,0.947,0.007084560677981384
1000,2,0.05,failure_escalation,correct,misspecified,ipw,0.42293795230849,0.0016810970804934627,0.4262625632278164,0.0,0.0
1000,2,0.05,failure_escalation,correct,misspecified,gcomp,0.0008828572789768459,0.0005897738055144211,0.01866185268145512,,
1000,2,0.05,failure_escalation,correct,misspecified,dr,0.0011856178945410403,0.0009621691606299883,0.030434345959221874,0.996,0.0019959959919799443
1000,2,0.05,failure_escalation,misspecified,misspecified,ipw,0.42293795230849,0.0016810970804934627,0.4262625632278164,0.0,0.0
1000,2,0.05,failure_escalation,misspecified,misspecified,gcomp,-0.008234835849354116,0.00047778573243623,0.017200681625427313,,
1000,2,0.05,failure_escalation,misspecified,misspecified,dr,0.003351274757883342,0.0010899226865176733,0.03461176929349528,0.981,0.004317290817167639
1000,2,0.05,soft_escalation,correct,known,ipw,0.001904973080124049,0.0007061848591370117,0.022401501749996226,0.957,0.006414904519944161
1000,2,0.05,soft_escalation,correct,known,gcomp,0.000829253675610757,0.0005399788283367527,0.01708722386976288,,
1000,2,0.05,soft_escalation,correct,known,dr,0.0009132625227709383,0.0006061290711441687,0.019179653460652115,0.955,0.00655553201502365
1000,2,0.05,soft_escalation,misspecified,known,ipw,0.001904973080124049,0.0007061848591370117,0.022401501749996226,0.957,0.006414904519944161
1000,2,0.05,soft_escalation,misspecified,known,gcomp,-0.00574099276099635,0.0004758096805063511,0.01609743628946252,,
1000,2,0.05,soft_escalation,misspecified,known,dr,0.0009641778809835801,0.0006085959446658783,0.019260017492880605,0.953,0.00669260786241059
1000,2,0.05,soft_escalation,correct,misspecified,ipw,0.33003439832885306,0.0013215211512615603,0.33266706451851596,0.0,0.0
1000,2,0.05,soft_escalation,correct,misspecified,gcomp,0.000829253675610757,0.0005399788283367527,0.01708722386976288,,
1000,2,0.05,soft_escalation,correct,misspecified,dr,0.0010365550130441061,0.0007737487319408165,0.024477803401753775,0.997,0.0017294507798720387
1000,2,0.05,soft_escalation,misspecified,misspecified,ipw,0.33003439832885306,0.0013215211512615603,0.33266706451851596,0.0,0.0
1000,2,0.05,soft_escalation,misspecified,misspecified,gcomp,-0.00574099276099635,0.0004758096805063511,0.01609743628946252,,
1000,2,0.05,soft_escalation,misspecified,misspecified,dr,0.0034731614388134433,0.000872224773355255,0.027786293915875716,0.987,0.0035820385257559714
1000,2,0.2,always_small,correct,known,ipw,0.0005200162001380886,0.0010625961629312896,0.033589461319277356,0.951,0.006826346021115546
1000,2,0.2,always_small,correct,known,gcomp,0.0009759447039080804,0.0007166812450126003,0.022673130419307883,,
1000,2,0.2,always_small,correct,known,dr,0.0009426120199592029,0.0009348065645828431,0.029561427017215546,0.954,0.006624499981130654
1000,2,0.2,always_small,misspecified,known,ipw,0.0005200162001380886,0.0010625961629312896,0.033589461319277356,0.951,0.006826346021115546
1000,2,0.2,always_small,misspecified,known,gcomp,0.09418278426637734,0.0006827434756594243,0.09662333759019573,,
1000,2,0.2,always_small,misspecified,known,dr,0.0015772736038564728,0.0010216857594581407,0.03233087906800402,0.948,0.007021111023192843
1000,2,0.2,always_small,correct,misspecified,ipw,0.15665832559386758,0.001266808748155934,0.1616942502931821,0.02,0.004427188724235731
1000,2,0.2,always_small,correct,misspecified,gcomp,0.0009759447039080804,0.0007166812450126003,0.022673130419307883,,
1000,2,0.2,always_small,correct,misspecified,dr,0.001088800481989368,0.0009060607907001914,0.028658518747091445,0.964,0.005891010100144119
1000,2,0.2,always_small,misspecified,misspecified,ipw,0.15665832559386758,0.001266808748155934,0.1616942502931821,0.02,0.004427188724235731
1000,2,0.2,always_small,misspecified,misspecified,gcomp,0.09418278426637734,0.0006827434756594243,0.09662333759019573,,
1000,2,0.2,always_small,misspecified,misspecified,dr,0.06789985485526263,0.0009034741580912343,0.07366029852064175,0.405,0.015523369479594306
1000,2,0.2,always_large,correct,known,ipw,0.0027844959786778446,0.0021038960088124157,0.06655603244887866,0.957,0.006414904519944161
1000,2,0.2,always_large,correct,known,gcomp,3.892228126133723e-05,0.0006894570702091053,0.021791677667257297,,
1000,2,0.2,always_large,correct,known,dr,-0.0002857550980871184,0.0009998778117809603,0.03160439113207961,0.953,0.00669260786241059
1000,2,0.2,always_large,misspecified,known,ipw,0.0027844959786778446,0.0021038960088124157,0.06655603244887866,0.957,0.006414904519944161
1000,2,0.2,always_large,misspecified,known,gcomp,-0.0721240660627985,0.0006514785901884057,0.07500587200047289,,
1000,2,0.2,always_large,misspecified,known,dr,-0.00010736756861479246,0.0010317840206801874,0.03261173431236727,0.957,0.006414904519944161
1000,2,0.2,always_large,correct,misspecified,ipw,-0.15132449198721656,0.0012252699262488122,0.15620143079039567,0.043,0.006414904519944158
1000,2,0.2,always_large,correct,misspecified,gcomp,3.892228126133723e-05,0.0006894570702091053,0.021791677667257297,,
1000,2,0.2,always_large,correct,misspecified,dr,-0.00044459080238837246,0.000944888222760745,0.029868354503387286,0.934,0.007851369307324675
1000,2,0.2,always_large,misspecified,misspecified,ipw,-0.15132449198721656,0.0012252699262488122,0.15620143079039567,0.043,0.006414904519944158
1000,2,0.2,always_large,misspecified,misspecified,gcomp,-0.0721240660627985,0.0006514785901884057,0.07500587200047289,,
1000,2,0.2,always_large,misspecified,misspecified,dr,-0.04841317931814726,0.000920639009297065,0.05648508246382511,0.617,0.015372410351015223
1000,2,0.2,fixed_switch,correct,known,ipw,-0.0005493383780310246,0.0013896072465314313,0.0439246976536735,0.961,0.006122009474020767
1000,2,0.2,fixed_switch,correct,known,gcomp,0.00030740944501401877,0.0006314573881363163,0.019960816495469075,,
1000,2,0.2,fixed_switch,correct,known,dr,0.000292085387270239,0.0008671601689306715,0.02740985417135136,0.949,0.006956938982052382
1000,2,0.2,fixed_switch,misspecified,known,ipw,-0.0005493383780310246,0.0013896072465314313,0.0439246976536735,0.961,0.006122009474020767
1000,2,0.2,fixed_switch,misspecified,known,gcomp,0.000351260008779904,0.0006514785901884059,0.020594254361694358,,
1000,2,0.2,fixed_switch,misspecified,known,dr,9.893785295234297e-05,0.000878357230308061,0.02776237924438683,0.952,0.006759881655768837
1000,2,0.2,fixed_switch,correct,misspecified,ipw,0.055871594084361834,0.0014407428370379204,0.07207842401219172,0.765,0.013408019988051927
1000,2,0.2,fixed_switch,correct,misspecified,gcomp,0.00030740944501401877,0.0006314573881363163,0.019960816495469075,,
1000,2,0.2,fixed_switch,correct,misspecified,dr,0.0004887145288983622,0.0008649837344096333,0.02734387510619514,0.975,0.004937104414532877
1000,2,0.2,fixed_switch,misspecified,misspecified,ipw,0.055871594084361834,0.0014407428370379204,0.07207842401219172,0.765,0.013408019988051927
1000,2,0.2,fixed_switch,misspecified,misspecified,gcomp,0.000351260008779904,0.0006514785901884059,0.020594254361694358,,
1000,2,0.2,fixed_switch,misspecified,misspecified,dr,-0.023491495053162708,0.0009059219333762009,0.03703679514557746,0.915,0.008819013550278736
1000,2,0.2,failure_escalation,correct,known,ipw,0.002434129598205882,0.0009171809848601315,0.029091317002344082,0.956,0.006485676526007139
1000,2,0.2,failure_escalation,correct,known,gcomp,0.0008828572789768459,0.0005897738055144211,0.01866185268145512,,
1000,2,0.2,failure_escalation,correct,known,dr,0.0010232701906013188,0.000728584079178095,0.023051052200590193,0.946,0.0071473071852271785
1000,2,0.2,failure_escalation,misspecified,known,ipw,0.002434129598205882,0.0009171809848601315,0.029091317002344082,0.956,0.006485676526007139
1000,2,0.2,failure_escalation,misspecified,known,gcomp,-0.008234835849354116,0.00047778573243623,0.017200681625427313,,
1000,2,0.2,failure_escalation,misspecified,known,dr,0.0010306457073701858,0.0007339130996249466,0.023219647713464908,0.947,0.007084560677981384
1000,2,0.2,failure_escalation,correct,misspecified,ipw,0.42293795230849,0.0016810970804934627,0.4262625632278164,0.0,0.0
1000,2,0.2,failure_escalation,correct,misspecified,gcomp,0.0008828572789768459,0.0005897738055144211,0.01866185268145512,,
1000,2,0.2,failure_escalation,correct,misspecified,dr,0.0011856178945410403,0.0009621691606299883,0.030434345959221874,0.996,0.0019959959919799443
1000,2,0.2,failure_escalation,misspecified,misspecified,ipw,0.42293795230849,0.0016810970804934627,0.4262625632278164,0.0,0.0
1000,2,0.2,failure_escalation,misspecified,misspecified,gcomp,-0.008234835849354116,0.00047778573243623,0.017200681625427313,,
1000,2,0.2,failure_escalation,misspecified,misspecified,dr,0.003351274757883342,0.0010899226865176733,0.03461176929349528,0.981,0.004317290817167639
1000,2,0.2,soft_escalation,correct,known,ipw,0.001904973080124049,0.0007061848591370117,0.022401501749996226,0.957,0.006414904519944161
1000,2,0.2,soft_escalation,correct,known,gcomp,0.000829253675610757,0.0005399788283367527,0.01708722386976288,,
1000,2,0.2,soft_escalation,correct,known,dr,0.0009132625227709383,0.0006061290711441687,0.019179653460652115,0.955,0.00655553201502365
1000,2,0.2,soft_escalation,misspecified,known,ipw,0.001904973080124049,0.0007061848591370117,0.022401501749996226,0.957,0.006414904519944161
1000,2,0.2,soft_escalation,misspecified,known,gcomp,-0.00574099276099635,0.0004758096805063511,0.01609743628946252,,
1000,2,0.2,soft_escalation,misspecified,known,dr,0.0009641778809835801,0.0006085959446658783,0.019260017492880605,0.953,0.00669260786241059
1000,2,0.2,soft_escalation,correct,misspecified,ipw,0.33003439832885306,0.0013215211512615603,0.33266706451851596,0.0,0.0
1000,2,0.2,soft_escalation,correct,misspecified,gcomp,0.000829253675610757,0.0005399788283367527,0.01708722386976288,,
1000,2,0.2,soft_escalation,correct,misspecified,dr,0.0010365550130441061,0.0007737487319408165,0.024477803401753775,0.997,0.0017294507798720387
1000,2,0.2,soft_escalation,misspecified,misspecified,ipw,0.33003439832885306,0.0013215211512615603,0.33266706451851596,0.0,0.0
1000,2,0.2,soft_escalation,misspecified,misspecified,gcomp,-0.00574099276099635,0.0004758096805063511,0.01609743628946252,,
1000,2,0.2,soft_escalation,misspecified,misspecified,dr,0.0034731614388134433,0.000872224773355255,0.027786293915875716,0.987,0.0035820385257559714
1000,2,0.5,always_small,correct,known,ipw,0.001458325593867564,0.0011036673781904046,0.03491404178174921,0.957,0.006414904519944161
1000,2,0.5,always_small,correct,known,gcomp,0.0006214173214319572,0.000649435071292684,0.020536073271209477,,
1000,2,0.5,always_small,correct,known,dr,0.0009077931272307715,0.0008601502513905164,0.02720188752410481,0.953,0.00669260786241059
1000,2,0.5,always_small,misspecified,known,ipw,0.001458325593867564,0.0011036673781904046,0.03491404178174921,0.957,0.006414904519944161
1000,2,0.5,always_small,misspecified,known,gcomp,0.04712669055164204,0.0006575539689216658,0.05150601719384656,,
1000,2,0.5,always_small,misspecified,known,dr,0.0005761964508106904,0.0008987762664817876,0.02841342958468191,0.946,0.0071473071852271785
1000,2,0.5,always_small,correct,misspecified,ipw,0.001458325593867564,0.0011036673781904046,0.03491404178174921,0.957,0.006414904519944161
1000,2,0.5,always_small,correct,misspecified,gcomp,0.0006214173214319572,0.000649435071292684,0.020536073271209477,,
1000,2,0.5,always_small,correct,misspecified,dr,0.0009077931272307715,0.0008601502513905164,0.02720188752410481,0.953,0.00669260786241059
1000,2,0.5,always_small,misspecified,misspecified,ipw,0.001458325593867564,0.0011036673781904046,0.03491404178174921,0.957,0.006414904519944161
1000,2,0.5,always_small,misspecified,misspecified,gcomp,0.04712669055164204,0.0006575539689216658,0.05150601719384656,,
1000,2,0.5,always_small,misspecified,misspecified,dr,0.0005761964508106904,0.0008987762664817876,0.02841342958468191,0.946,0.0071473071852271785
1000,2,0.5,always_large,correct,known,ipw,-0.0022753719872165624,0.0014244903809052876,0.045081270946221226,0.946,0.0071473071852271785
1000,2,0.5,always_large,correct,known,gcomp,-0.0008799220789527969,0.0006451613199722553,0.020410564875195956,,
1000,2,0.5,always_large,correct,known,dr,-0.0008995620131683831,0.000838504897600694,0.026517854073295325,0.952,0.006759881655768837
1000,2,0.5,always_large,misspecified,known,ipw,-0.0022753719872165624,0.0014244903809052876,0.045081270946221226,0.946,0.0071473071852271785
1000,2,0.5,always_large,misspecified,known,gcomp,-0.03714790780799945,0.0006360405142432702,0.04223872681242548,,
1000,2,0.5,always_large,misspecified,known,dr,-0.0008052565040826298,0.0008517245676350926,0.026932466326191506,0.953,0.00669260786241059
1000,2,0.5,always_large,correct,misspecified,ipw,-0.0022753719872165624,0.0014244903809052876,0.045081270946221226,0.946,0.0071473071852271785
1000,2,0.5,always_large,correct,misspecified,gcomp,-0.0008799220789527969,0.0006451613199722553,0.020410564875195956,,
1000,2,0.5,always_large,correct,misspecified,dr,-0.0008995620131683831,0.000838504897600694,0.026517854073295325,0.952,0.006759881655768837
1000,2,0.5,always_large,misspecified,misspecified,ipw,-0.0022753719872165624,0.0014244903809052876,0.045081270946221226,0.946,0.0071473071852271785
1000,2,0.5,always_large,misspecified,misspecified,gcomp,-0.03714790780799945,0.0006360405142432702,0.04223872681242548,,
1000,2,0.5,always_large,misspecified,misspecified,dr,-0.0008052565040826298,0.0008517245676350926,0.026932466326191506,0.953,0.00669260786241059
1000,2,0.5,fixed_switch,correct,known,ipw,-0.0015932859156381593,0.0014197847267915056,0.044903356687100465,0.939,0.007568289106528638
1000,2,0.5,fixed_switch,correct,known,gcomp,-0.0010235734712637954,0.0006709967505267319,0.021232854382519813,,
1000,2,0.5,fixed_switch,correct,known,dr,-0.0010291265718136533,0.0008803427228634998,0.027843983333744386,0.954,0.006624499981130654
1000,2,0.5,fixed_switch,misspecified,known,ipw,-0.0015932859156381593,0.0014197847267915056,0.044903356687100465,0.939,0.007568289106528638
1000,2,0.5,fixed_switch,misspecified,known,gcomp,0.03532741826357898,0.0006360405142432702,0.04064688757325632,,
1000,2,0.5,fixed_switch,misspecified,known,dr,-0.0010726663573369032,0.0009086459169013503,0.02873956120077961,0.954,0.006624499981130654
1000,2,0.5,fixed_switch,correct,misspecified,ipw,-0.0015932859156381593,0.0014197847267915056,0.044903356687100465,0.939,0.007568289106528638
1000,2,0.5,fixed_switch,correct,misspecified,gcomp,-0.0010235734712637954,0.0006709967505267319,0.021232854382519813,,
1000,2,0.5,fixed_switch,correct,misspecified,dr,-0.0010291265718136533,0.0008803427228634998,0.027843983333744386,0.954,0.006624499981130654
1000,2,0.5,fixed_switch,misspecified,misspecified,ipw,-0.0015932859156381593,0.0014197847267915056,0.044903356687100465,0.939,0.007568289106528638
1000,2,0.5,fixed_switch,misspecified,misspecified,gcomp,0.03532741826357898,0.0006360405142432702,0.04064688757325632,,
1000,2,0.5,fixed_switch,misspecified,misspecified,dr,-0.0010726663573369032,0.0009086459169013503,0.02873956120077961,0.954,0.006624499981130654
1000,2,0.5,failure_escalation,correct,known,ipw,-0.0009593676915099727,0.0012966459625227413,0.040994266034921435,0.958,0.006343185319695463
1000,2,0.5,failure_escalation,correct,known,gcomp,0.00042727267787620794,0.000673855478519506,0.021302809360881986,,
1000,2,0.5,failure_escalation,correct,known,dr,0.00027647286742745305,0.0009578264002512842,0.030275244323568037,0.954,0.006624499981130654
1000,2,0.5,failure_escalation,misspecified,known,ipw,-0.0009593676915099727,0.0012966459625227413,0.040994266034921435,0.958,0.006343185319695463
1000,2,0.5,failure_escalation,misspecified,known,gcomp,-0.01453724938857891,0.0005006856941692062,0.021488766785627604,,
1000,2,0.5,failure_escalation,misspecified,known,dr,0.0002664992674013106,0.0009630305855020401,0.03043963703074192,0.96,0.00619677335393187
