replicate,policy,q_spec,behavior,method,estimate,se,lower,upper,truth
4,always_small,misspecified,misspecified,gcomp,0.4396741158012035,,,,0.31590053706061727
4,always_small,misspecified,misspecified,dr,0.44291321470784095,0.03337047664377282,0.3775070804860462,0.5083193489296357,0.31590053706061727
4,always_large,correct,known,ipw,0.49193945812165796,0.07715319436297016,0.34071919717023647,0.6431597190730794,0.532491782063044
4,always_large,correct,known,gcomp,0.5291275699595679,,,,0.532491782063044
4,always_large,correct,known,dr,0.4393291086061715,0.05674198955685945,0.328114809074727,0.550543408137616,0.532491782063044
4,always_large,misspecified,known,ipw,0.49193945812165796,0.07715319436297016,0.34071919717023647,0.6431597190730794,0.532491782063044
4,always_large,misspecified,known,gcomp,0.4620030375291556,,,,0.532491782063044
4,always_large,misspecified,known,dr,0.44777113122115664,0.05459589777968634,0.3407631715729714,0.5547790908693419,0.532491782063044
4,always_large,correct,misspecified,ipw,0.4454399999999999,0.05073701509483804,0.34599545041411733,0.5448845495858824,0.532491782063044
4,always_large,correct,misspecified,gcomp,0.5291275699595679,,,,0.532491782063044
4,always_large,correct,misspecified,dr,0.4936282168700788,0.03706116907840824,0.42098832547639864,0.566268108263759,0.532491782063044
4,always_large,misspecified,misspecified,ipw,0.4454399999999999,0.05073701509483804,0.34599545041411733,0.5448845495858824,0.532491782063044
4,always_large,misspecified,misspecified,gcomp,0.4620030375291556,,,,0.532491782063044
4,always_large,misspecified,misspecified,dr,0.45831306259723154,0.03786399315535794,0.38409963601273,0.5325264891817331,0.532491782063044
4,fixed_switch,correct,known,ipw,0.6618434909744707,0.06032557964788541,0.5436053548646154,0.780081627084326,0.5735816514419649
4,fixed_switch,correct,known,gcomp,0.5714306945544596,,,,0.5735816514419649
4,fixed_switch,correct,known,dr,0.6113650466605012,0.030391664925090434,0.551797383407324,0.6709327099136784,0.5735816514419649
4,fixed_switch,misspecified,known,ipw,0.6618434909744707,0.06032557964788541,0.5436053548646154,0.780081627084326,0.5735816514419649
4,fixed_switch,misspecified,known,gcomp,0.5220030375291557,,,,0.5735816514419649
4,fixed_switch,misspecified,known,dr,0.6218859181256523,0.03152220730586968,0.5601023918061477,0.6836694444451569,0.5735816514419649
4,fixed_switch,correct,misspecified,ipw,0.7261866666666665,0.05947467974423831,0.6096162943679595,0.8427570389653736,0.5735816514419649
4,fixed_switch,correct,misspecified,gcomp,0.5714306945544596,,,,0.5735816514419649
4,fixed_switch,correct,misspecified,dr,0.620222474764667,0.03675994134079433,0.54817298973671,0.6922719597926239,0.5735816514419649
4,fixed_switch,misspecified,misspecified,ipw,0.7261866666666665,0.05947467974423831,0.6096162943679595,0.8427570389653736,0.5735816514419649
4,fixed_switch,misspecified,misspecified,gcomp,0.5220030375291557,,,,0.5735816514419649
4,fixed_switch,misspecified,misspecified,dr,0.5995783681348166,0.037665564404815687,0.5257538619013779,0.6734028743682553,0.5735816514419649
4,failure_escalation,correct,known,ipw,0.4278663507610631,0.030309431057646424,0.3684598658880761,0.4872728356340501,0.4503863335791294
4,failure_escalation,correct,known,gcomp,0.4586695679766318,,,,0.4503863335791294
4,failure_escalation,correct,known,dr,0.4626632950255057,0.022407811487841663,0.41874398450933603,0.5065826055416753,0.4503863335791294
4,failure_escalation,misspecified,known,ipw,0.4278663507610631,0.030309431057646424,0.3684598658880761,0.4872728356340501,0.4503863335791294
4,failure_escalation,misspecified,known,gcomp,0.45107792886938824,,,,0.4503863335791294
4,failure_escalation,misspecified,known,dr,0.4608804085194286,0.022656130623333437,0.416474392497695,0.5052864245411621,0.4503863335791294
4,failure_escalation,correct,misspecified,ipw,1.0942933333333333,0.0730275134681545,0.9511594069357505,1.2374272597309162,0.4503863335791294
4,failure_escalation,correct,misspecified,gcomp,0.4586695679766318,,,,0.4503863335791294
4,failure_escalation,correct,misspecified,dr,0.4685142840092097,0.052948196803332105,0.36473581827467877,0.5722927497437407,0.4503863335791294
4,failure_escalation,misspecified,misspecified,ipw,1.0942933333333333,0.0730275134681545,0.9511594069357505,1.2374272597309162,0.4503863335791294
4,failure_escalation,misspecified,misspecified,gcomp,0.45107792886938824,,,,0.4503863335791294
4,failure_escalation,misspecified,misspecified,dr,0.4507053512633891,0.053867718848675764,0.34512462231998464,0.5562860802067936,0.4503863335791294
4,soft_escalation,correct,known,ipw,0.43468162877771743,0.021479829609773946,0.3925811627425605,0.47678209481287437,0.4471300554415774
4,soft_escalation,correct,known,gcomp,0.4537890144262716,,,,0.4471300554415774
4,soft_escalation,correct,known,dr,0.45479321794100525,0.017238762755342044,0.4210052429405348,0.4885811929414757,0.4471300554415774
4,soft_escalation,misspecified,known,ipw,0.43468162877771743,0.021479829609773946,0.3925811627425605,0.47678209481287437,0.4471300554415774
4,soft_escalation,misspecified,known,gcomp,0.4508691084276273,,,,0.4471300554415774
4,soft_escalation,misspecified,known,dr,0.4538130934295021,0.0173223044406338,0.4198613767258599,0.4877648101331443,0.4471300554415774
4,soft_escalation,correct,misspecified,ipw,0.9430124800000002,0.05197336077708217,0.8411446928769191,1.0448802671230812,0.4471300554415774
4,soft_escalation,correct,misspecified,gcomp,0.4537890144262716,,,,0.4471300554415774
4,soft_escalation,correct,misspecified,dr,0.45933391547114083,0.03917816777036442,0.3825447066412266,0.5361231243010551,0.4471300554415774
4,soft_escalation,misspecified,misspecified,ipw,0.9430124800000002,0.05197336077708217,0.8411446928769191,1.0448802671230812,0.4471300554415774
4,soft_escalation,misspecified,misspecified,gcomp,0.4508691084276273,,,,0.4471300554415774
4,soft_escalation,misspecified,misspecified,dr,0.4491203947224708,0.039735435826840235,0.3712389405018639,0.5270018489430777,0.4471300554415774
5,always_small,correct,known,ipw,0.26722280160566114,0.034364659125470425,0.1998680697197391,0.33457753349158315,0.31590053706061727
5,always_small,correct,known,gcomp,0.32646909237093347,,,,0.31590053706061727
5,always_small,correct,known,dr,0.3054158014704338,0.02812909026530221,0.25028278455044145,0.36054881839042613,0.31590053706061727
5,always_small,misspecified,known,ipw,0.26722280160566114,0.034364659125470425,0.1998680697197391,0.33457753349158315,0.31590053706061727
5,always_small,misspecified,known,gcomp,0.43836787124129145,,,,0.31590053706061727
5,always_small,misspecified,known,dr,0.3135618981072864,0.039323966166223905,0.23648692442148755,0.39063687179308526,0.31590053706061727
5,always_small,correct,misspecified,ipw,0.448,0.047508266195522265,0.35488379825677635,0.5411162017432236,0.31590053706061727
5,always_small,correct,misspecified,gcomp,0.32646909237093347,,,,0.31590053706061727
5,always_small,correct,misspecified,dr,0.3165030984763376,0.031334383258290126,0.25508770729008895,0.3779184896625863,0.31590053706061727
5,always_small,misspecified,misspecified,ipw,0.448,0.047508266195522265,0.35488379825677635,0.5411162017432236,0.31590053706061727
5,always_small,misspecified,misspecified,gcomp,0.43836787124129145,,,,0.31590053706061727
5,always_small,misspecified,misspecified,dr,0.4118542864517046,0.031783481606490305,0.34955866250298356,0.4741499104004256,0.31590053706061727
5,always_large,correct,known,ipw,0.5990633590984316,0.09565151560045529,0.41158638852153917,0.786540329675324,0.532491782063044
5,always_large,correct,known,gcomp,0.52163993248688,,,,0.532491782063044
5,always_large,correct,known,dr,0.5783801824999477,0.027380292076040598,0.5247148100309081,0.6320455549689873,0.532491782063044
5,always_large,misspecified,known,ipw,0.5990633590984316,0.09565151560045529,0.41158638852153917,0.786540329675324,0.532491782063044
5,always_large,misspecified,known,gcomp,0.44464725114823445,,,,0.532491782063044
5,always_large,misspecified,known,dr,0.5793893963211493,0.033689069894377595,0.5133588193281692,0.6454199733141294,0.532491782063044
5,always_large,correct,misspecified,ipw,0.42328000000000005,0.049460969319832085,0.32633650013312915,0.5202234998668709,0.532491782063044
5,always_large,correct,misspecified,gcomp,0.52163993248688,,,,0.532491782063044
5,always_large,correct,misspecified,dr,0.5325605904912901,0.03358190373720673,0.46674005916636496,0.5983811218162153,0.532491782063044
5,always_large,misspecified,misspecified,ipw,0.42328000000000005,0.049460969319832085,0.32633650013312915,0.5202234998668709,0.532491782063044
5,always_large,misspecified,misspecified,gcomp,0.44464725114823445,,,,0.532491782063044
5,always_large,misspecified,misspecified,dr,0.49253883846539565,0.034735254025821616,0.42445774057478525,0.560619936356006,0.532491782063044
5,fixed_switch,correct,known,ipw,0.5450157879301498,0.05707938459004423,0.4331401941336631,0.6568913817266365,0.5735816514419649
5,fixed_switch,correct,known,gcomp,0.5644739165882877,,,,0.5735816514419649
5,fixed_switch,correct,known,dr,0.5514281735010033,0.03080846928223934,0.49104357370781415,0.6118127732941924,0.5735816514419649
5,fixed_switch,misspecified,known,ipw,0.5450157879301498,0.05707938459004423,0.4331401941336631,0.6568913817266365,0.5735816514419649
5,fixed_switch,misspecified,known,gcomp,0.5046472511482346,,,,0.5735816514419649
5,fixed_switch,misspecified,known,dr,0.5457573659960289,0.03147973336281978,0.4840570886049021,0.6074576433871556,0.5735816514419649
5,fixed_switch,correct,misspecified,ipw,0.6266133333333334,0.05641307668958288,0.516043703021751,0.7371829636449158,0.5735816514419649
5,fixed_switch,correct,misspecified,gcomp,0.5644739165882877,,,,0.5735816514419649
5,fixed_switch,correct,misspecified,dr,0.5705974420144794,0.038608807806865326,0.4949241787130233,0.6462707053159354,0.5735816514419649
5,fixed_switch,misspecified,misspecified,ipw,0.6266133333333334,0.05641307668958288,0.516043703021751,0.7371829636449158,0.5735816514419649
5,fixed_switch,misspecified,misspecified,gcomp,0.5046472511482346,,,,0.5735816514419649
5,fixed_switch,misspecified,misspecified,dr,0.5277342687742688,0.03929912695487788,0.4507079799427081,0.6047605576058295,0.5735816514419649
5,failure_escalation,correct,known,ipw,0.44216593111597097,0.031002210169814578,0.3814015991831344,0.5029302630488075,0.4503863335791294
5,failure_escalation,correct,known,gcomp,0.44522652860024414,,,,0.4503863335791294
5,failure_escalation,correct,known,dr,0.44823924231659096,0.023330633973420924,0.40251119972868593,0.493967284904496,0.4503863335791294
5,failure_escalation,misspecified,known,ipw,0.44216593111597097,0.031002210169814578,0.3814015991831344,0.5029302630488075,0.4503863335791294
5,failure_escalation,misspecified,known,gcomp,0.44950598389677693,,,,0.4503863335791294
5,failure_escalation,misspecified,known,dr,0.4447717585404067,0.023586552571295567,0.39854211550066737,0.491001401580146,0.4503863335791294
5,failure_escalation,correct,misspecified,ipw,1.1084266666666667,0.07345502069530216,0.9644548261038745,1.2523985072294588,0.4503863335791294
5,failure_escalation,correct,misspecified,gcomp,0.44522652860024414,,,,0.4503863335791294
5,failure_escalation,correct,misspecified,dr,0.43317588658506856,0.05537258698849848,0.32464561608761155,0.5417061570825256,0.4503863335791294
5,failure_escalation,misspecified,misspecified,ipw,1.1084266666666667,0.07345502069530216,0.9644548261038745,1.2523985072294588,0.4503863335791294
5,failure_escalation,misspecified,misspecified,gcomp,0.44950598389677693,,,,0.4503863335791294
5,failure_escalation,misspecified,misspecified,dr,0.39339387371370355,0.05609130685585249,0.28345491227623265,0.5033328351511744,0.4503863335791294
5,soft_escalation,correct,known,ipw,0.4418695504043244,0.021972395877109863,0.39880365448518906,0.48493544632345975,0.4471300554415774
5,soft_escalation,correct,known,gcomp,0.4425631180433875,,,,0.4471300554415774
5,soft_escalation,correct,known,dr,0.442887450305059,0.017904624961782224,0.4077943853799658,0.47798051523015217,0.4471300554415774
5,soft_escalation,misspecified,known,ipw,0.4418695504043244,0.021972395877109863,0.39880365448518906,0.48493544632345975,0.4471300554415774
5,soft_escalation,misspecified,known,gcomp,0.44792356582816534,,,,0.4471300554415774
5,soft_escalation,misspecified,known,dr,0.4409864098744053,0.018009431945297413,0.4056879232616224,0.4762848964871882,0.4471300554415774
5,soft_escalation,correct,misspecified,ipw,0.9495981866666667,0.05231060283632125,0.8470694051074771,1.0521269682258563,0.4471300554415774
5,soft_escalation,correct,misspecified,gcomp,0.4425631180433875,,,,0.4471300554415774
5,soft_escalation,correct,misspecified,dr,0.4320572960624691,0.04089473870705556,0.35190360819664024,0.512210983928298,0.4471300554415774
5,soft_escalation,misspecified,misspecified,ipw,0.9495981866666667,0.05231060283632125,0.8470694051074771,1.0521269682258563,0.4471300554415774
5,soft_escalation,misspecified,misspecified,gcomp,0.44792356582816534,,,,0.4471300554415774
5,soft_escalation,misspecified,misspecified,dr,0.40725518774599484,0.04130962557043423,0.32628832162794374,0.48822205386404594,0.4471300554415774
6,always_small,correct,known,ipw,0.2750565695851448,0.04939373230339612,0.1782448542704884,0.37186828489980117,0.31590053706061727
6,always_small,correct,known,gcomp,0.2880005314897704,,,,0.31590053706061727
6,always_small,correct,known,dr,0.2852234686255477,0.044879694977505734,0.19725926646963649,0.3731876707814589,0.31590053706061727
6,always_small,misspecified,known,ipw,0.2750565695851448,0.04939373230339612,0.1782448542704884,0.37186828489980117,0.31590053706061727
6,always_small,misspecified,known,gcomp,0.4111826152186707,,,,0.31590053706061727
6,always_small,misspecified,known,dr,0.2691916766014802,0.048511638901457085,0.1741088643546243,0.3642744888483361,0.31590053706061727
6,always_small,correct,misspecified,ipw,0.432,0.04670158482696527,0.34046489373914807,0.523535106260852,0.31590053706061727
6,always_small,correct,misspecified,gcomp,0.2880005314897704,,,,0.31590053706061727
6,always_small,correct,misspecified,dr,0.2716056614686292,0.03382682419691517,0.20530508604267544,0.33790623689458293,0.31590053706061727
6,always_small,misspecified,misspecified,ipw,0.432,0.04670158482696527,0.34046489373914807,0.523535106260852,0.31590053706061727
6,always_small,misspecified,misspecified,gcomp,0.4111826152186707,,,,0.31590053706061727
6,always_small,misspecified,misspecified,dr,0.3601589698642034,0.03501139390255507,0.2915366378151955,0.42878130191321134,0.31590053706061727
6,always_large,correct,known,ipw,0.5660672065010147,0.08392516545312541,0.4015738822128889,0.7305605307891405,0.532491782063044
6,always_large,correct,known,gcomp,0.5090941914740241,,,,0.532491782063044
6,always_large,correct,known,dr,0.536077438754418,0.04383509112612121,0.45016066014722045,0.6219942173616156,0.532491782063044
